step,action,confidence,q_hold,q_buy,q_sell
997,2,0.006000609209877439,21611.092,21522.145,21612.389
998,2,0.03074521664530039,21662.105,21588.223,21668.768
999,2,0.016264893929474056,21635.3,21548.578,21638.82
1000,2,0.03073491097893566,21656.666,21577.816,21663.324
1001,2,0.03080735623370856,21599.385,21524.902,21606.041
1002,2,0.03075447166338563,21649.236,21578.664,21655.896
1003,2,0.007463866495527327,21665.27,21576.64,21666.887
1004,0,0.011303304927423596,21771.84,21679.139,21769.379
1005,0,0.011270173854427412,21783.854,21691.152,21781.398
1006,0,0.011358911433489993,21665.258,21572.559,21662.797
1007,0,0.01137100625783205,21625.037,21532.332,21622.578
1008,0,0.01139994419645518,21587.277,21516.982,21584.816
1009,0,0.011346032988512889,21638.207,21545.627,21635.752
1010,0,0.011330012057442218,21720.52,21627.816,21718.059
1011,0,0.01130644159275107,21765.8,21673.09,21763.34
1012,0,0.011321032070554793,21703.244,21610.855,21700.787
1013,2,0.017215660773217678,21551.88,21460.36,21555.592
1014,0,0.014551886124536395,21434.613,21341.41,21431.494
1015,0,0.011170993820996955,21347.838,21255.424,21345.453
1016,0,0.011192364036105573,21533.934,21415.219,21531.523
1017,0,0.01134973208536394,21648.363,21561.328,21645.906
1018,0,0.011338797048665583,21703.691,21610.984,21701.23
1019,0,0.011365542013663799,21618.25,21525.549,21615.793
1020,0,0.011411360901547596,21582.795,21496.055,21580.332
1021,0,0.011342947254888713,21644.094,21551.393,21641.639
1022,2,0.030637881718575954,21731.645,21652.527,21738.305
1023,2,0.030590323149226606,21765.441,21698.824,21772.102
1024,2,0.0794821185991168,21798.691,21747.912,21816.031
1025,2,0.030443351715803146,21870.55,21806.191,21877.21
1026,2,0.0303881912259385,21916.688,21833.53,21923.35
1027,0,0.011198850552318618,21957.47,21864.77,21955.012
1028,0,0.011262627231189981,21833.133,21740.428,21830.674
1029,0,0.011284925858490169,21772.684,21679.984,21770.227
1030,0,0.011317530152155086,21727.217,21634.516,21724.758
1031,0,0.011368387640686706,21595.658,21509.742,21593.203
1032,0,0.012711869203485548,21433.586,21314.957,21430.861
1033,0,0.00963375496212393,21551.014,21467.37,21548.938
1034,0,0.011273747077211738,21586.379,21520.92,21583.945
1035,0,0.011303411156404763,21719.799,21627.1,21717.344
1036,0,0.011277813609922305,21803.732,21711.031,21801.273
1037,0,0.011212125536985695,21879.215,21786.512,21876.762
1038,0,0.011191514204256237,21971.865,21879.16,21969.406
1039,2,0.028335227398201823,22037.316,21953.324,22043.562
1040,2,0.02995826944243163,22211.75,22139.654,22218.406
1041,2,0.029873629682697356,22287.771,22219.55,22294.432
1042,2,0.029830430867150426,22313.514,22249.152,22320.172
1043,2,0.03523521008901298,22325.383,22353.01,22360.889
1044,1,0.017314885917585343,22456.305,22492.387,22488.492
1045,1,0.05736834718845785,22492.895,22538.016,22525.086
1046,1,0.05742835928685963,22476.143,22521.266,22508.332
1047,1,0.1198721001856029,22613.36,22670.646,22643.47
1048,1,0.1557910582050681,22678.469,22769.379,22733.906
1049,2,0.14294752618297935,22483.451,22446.016,22515.637
1050,2,0.14326798263937235,22435.812,22431.094,22468.002
1051,2,0.1434673205949366,22405.955,22388.521,22438.146
1052,1,0.0572707736864686,22534.7,22579.826,22566.895
1053,1,0.05767808179371059,22378.637,22423.758,22410.824
1054,0,0.011994101078016683,22211.44,22208.775,22208.322
1055,2,0.011861040547955781,22210.979,22184.172,22213.613
1056,0,0.20531280897557735,22233.605,22172.078,22187.957
1057,2,0.057736242888495326,22384.855,22259.4,22397.787
1058,1,0.16156303463503718,22261.959,22340.352,22304.258
1059,1,0.16145476838573813,22276.938,22355.332,22319.238
1060,1,0.16184941632673144,22223.633,22302.03,22265.934
1061,1,0.10457527823746204,22405.465,22458.777,22435.291
1062,1,0.06904785986989737,22439.145,22479.312,22463.791
1063,1,0.06903373287059367,22451.328,22486.742,22471.219
1064,1,0.08413782925345004,22417.2,22465.928,22447.025
1065,1,0.08131743525154889,22418.834,22466.93,22448.66
1066,1,0.0688863336108625,22495.48,22529.188,22513.668
1067,1,0.1415712176822126,22632.344,22704.176,22672.033
1068,1,0.18748727161437273,22817.246,22895.305,22852.379
1069,1,0.13178655644878745,22678.266,22744.816,22714.842
1070,1,0.24026441387832165,22986.61,23099.55,23044.05
1071,1,0.2606793772429228,22767.898,22888.66,22828.994
1072,1,0.08856029598973691,22414.674,22464.39,22444.496
1073,1,0.06898213759995997,22464.193,22497.898,22482.379
1074,1,0.11799287749454379,22071.105,22119.648,22093.549
1075,1,0.16221102559939027,22172.719,22251.107,22215.014
1076,1,0.16123338136821985,22304.01,22382.395,22346.307
1077,1,0.26129838079214096,22712.928,22833.69,22774.025
1078,1,0.16153166070580482,22267.508,22345.9,22309.805
1079,1,0.06892185192555189,22486.703,22520.41,22504.889
1080,1,0.2381632337346673,23192.857,23305.805,23250.299
1081,1,0.06905346526764333,22431.516,22474.66,22459.14
1082,1,0.21676456090062857,23292.15,23407.994,23357.254
1083,1,0.11351059656590223,22363.139,22423.566,22398.113
1084,1,0.1134169870056212,22385.412,22440.352,22414.9
1085,1,0.1628406927920878,22097.963,22166.268,22130.172
1086,1,0.16164976404979825,22247.559,22325.95,22289.86
1087,1,0.11334113078191876,22352.04,22415.738,22390.332
1088,1,0.04509809659793973,21966.121,21987.658,21977.742
1089,1,0.045010613393969834,22004.52,22026.055,22016.14
1090,0,0.0535569794010371,21961.133,21949.371,21947.877
1091,1,0.16131048323586583,22296.934,22375.328,22339.234
1092,1,0.04506305267568678,21983.223,22004.758,21994.842
1093,1,0.16220484394580126,22172.361,22250.752,22214.66
1094,1,0.06898418068885803,22466.355,22500.062,22484.541
1095,1,0.06895055412314832,22477.328,22511.037,22495.516
1096,1,0.23847217671573162,23173.793,23294.45,23238.898
1097,1,0.1464604865759611,22622.77,22695.701,22662.46
1098,1,0.13122378150001168,22775.777,22840.873,22810.9
1099,1,0.1311890548095107,22781.816,22846.918,22816.945
1100,1,0.2366021741181612,23358.729,23479.385,23423.832
1101,1,0.23997589014470577,23027.361,23150.926,23095.37
1102,1,0.15005184104666114,22517.523,22570.324,22536.457
1103,1,0.06895409896969795,22476.172,22509.879,22494.357
1104,1,0.16143659595400095,22280.666,22359.059,22322.963
1105,1,0.11115255765616894,22401.68,22456.467,22431.506
1106,1,0.06903062458150089,22443.713,22482.096,22466.576
1107,1,0.13142795069143176,22743.262,22808.361,22778.385
1108,1,0.0870571588166058,22504.848,22542.66,22523.035
1109,1,0.06901920423842967,22449.807,22485.816,22470.297
1110,1,0.1613058615475893,22297.578,22375.969,22339.875
1111,1,0.044943843386135995,22037.24,22058.777,22048.863
1112,1,0.04124125116504729,22048.352,22069.074,22059.973
1113,0,0.028163526440039277,21956.035,21949.852,21948.355
1114,0,0.029790980624966323,21956.361,21949.82,21948.326
1115,1,0.04509001155383885,21965.734,21987.27,21977.355
1116,1,0.045153076644055545,21950.18,21965.21,21955.293
1117,1,0.03072097315452993,21950.914,21971.96,21965.21
1118,1,0.03672410384751856,21914.611,21932.973,21924.918
1119,2,0.026212490047328174,21915.459,21912.918,21921.205
1120,2,0.024046387989073992,21900.842,21908.754,21914.023
1121,1,0.05836905329488218,21927.707,21950.844,21938.031
1122,0,0.07872241549193859,21974.463,21947.992,21957.164
1123,1,0.04508327692747116,21973.35,21994.887,21984.97
1124,1,0.04514748579822481,21949.934,21963.605,21953.69
1125,0,0.08485932485200465,21971.105,21948.436,21952.46
1126,1,0.058799609541893005,21926.855,21949.55,21936.645
1127,1,0.04338981816545129,21920.594,21939.55,21930.031
1128,1,0.03617873881012201,21897.322,21934.283,21926.348
1129,1,0.0390173023333773,21905.504,21925.37,21916.814
1130,1,0.04376683500595391,21908.455,21920.137,21910.543
1131,1,0.054368533892557025,21924.484,21945.857,21933.926
1132,1,0.05552470684051514,21944.082,21970.793,21958.594
1133,1,0.05551627837121487,21947.637,21974.129,21961.93
1134,1,0.03942347830161452,21919.062,21937.277,21928.629
1135,1,0.03672585007734597,21913.367,21931.93,21923.875
1136,1,0.04675966047216207,21921.79,21941.488,21931.229
1137,1,0.03684401453938335,21917.973,21935.805,21927.723
1138,0,0.0606220040936023,21972.734,21947.781,21959.414
1139,1,0.05565162864513695,21933.29,21959.291,21947.07
1140,1,0.05752314464189112,21925.625,21947.688,21935.062
1141,1,0.03815158270299435,21918.523,21936.549,21928.18
1142,1,0.03841928264591843,21906.307,21926.043,21917.62
1143,1,0.045061937998980284,21988.1,22009.637,21999.719
1144,1,0.04508818092290312,21970.957,21992.494,21982.578
1145,1,0.018433148215990514,21948.537,21954.334,21950.287
1146,1,0.05773635348305106,21925.719,21947.828,21935.156
1147,1,0.05551213980652392,21945.64,21972.25,21960.053
1148,1,0.05669163656421006,21931.172,21956.088,21943.64
1149,1,0.055525870993733406,21943.586,21970.332,21958.133
1150,0,0.028411031235009432,21922.877,21916.648,21907.0
1151,1,0.07876096642576158,21850.766,21943.87,21926.586
1152,2,0.06477527786046267,21960.777,21959.104,21975.012
1153,1,0.04073975433129817,21919.617,21938.031,21929.094
1154,1,0.018059578724205494,21948.523,21954.242,21950.277
1155,1,0.05551829235628247,21946.797,21973.332,21961.133
1156,0,0.060884037520736456,21926.287,21912.938,21903.285
1157,1,0.04077581979800016,21903.168,21923.418,21914.479
1158,1,0.03402710426598787,21950.604,21972.373,21964.896
1159,1,0.057095091324299574,21930.371,21954.875,21942.34
1160,1,0.021264032693579793,21951.82,21970.785,21966.113
1161,1,0.056243635481223464,21925.145,21946.928,21934.584
1162,1,0.02521804708521813,21920.422,21925.951,21903.152
1163,1,0.036708684638142586,21912.904,21931.543,21923.492
1164,1,0.00680671219015494,21947.742,21950.988,21949.494
1165,1,0.04515097534749657,21949.68,21961.908,21951.992
1166,1,0.0451112340670079,21955.39,21976.926,21967.012
1167,1,0.0450900784926489,21974.361,21995.9,21985.982
1168,1,0.04500809882301837,22005.752,22027.285,22017.371
1169,1,0.04512128361966461,21954.824,21976.36,21966.443
1170,1,0.04510777071118355,21957.078,21978.613,21968.7
1171,1,0.02466764417476952,21948.781,21955.951,21950.535
1172,1,0.045068663894198835,21980.48,22002.018,21992.102
1173,1,0.04506269469857216,21987.73,22009.268,21999.35
1174,1,0.04514109459705651,21950.406,21966.715,21956.799
1175,1,0.04504841344896704,21990.371,22011.908,22001.992
1176,1,0.045032057096250355,21994.033,22015.566,22005.652
1177,1,0.045024711289443076,21997.621,22019.158,22009.244
1178,1,0.04505660035647452,21982.041,22003.574,21993.66
1179,1,0.04512910672929138,21950.633,21968.223,21958.309
1180,1,0.04513059393502772,21951.176,21971.826,21961.91
1181,1,0.04508500569500029,21981.168,22002.707,21992.787
1182,1,0.04511934821493924,21955.764,21977.303,21967.387
1183,1,0.045135090476833284,21952.424,21973.965,21964.047
1184,1,0.045019047684036195,22004.73,22026.268,22016.352
1185,1,0.044947347487322986,22035.523,22057.059,22047.145
1186,1,0.04500433278735727,22016.271,22037.809,22027.89
1187,1,0.04498205380514264,22018.506,22040.04,22030.125
1188,1,0.04498139314819127,22027.508,22049.047,22039.129
1189,1,0.045054079964756966,21991.938,22013.475,22003.557
1190,1,0.045150009100325406,21950.402,21966.703,21956.785
1191,1,0.006824402225902304,21948.078,21951.328,21949.83
1192,2,0.04965284024365246,21958.58,21961.965,21972.875
1193,1,0.05552489310503006,21944.004,21970.72,21958.521
1194,2,0.032313584233634174,21963.875,21955.064,21970.975
1195,0,0.06470973021350801,21973.125,21947.83,21958.906
1196,1,0.05553992814384401,21937.639,21964.773,21952.574
1197,0,0.06813331274315715,21964.062,21949.098,21947.602
1198,0,0.02347654226468876,21955.094,21949.94,21948.445
1199,0,0.04407137748785317,21959.229,21949.55,21948.057
1200,1,0.05227994406595826,21923.748,21944.66,21933.188
1201,1,0.04008841060567647,21904.096,21924.197,21915.408
1202,1,0.0451107625849545,21955.621,21977.156,21967.242
1203,1,0.045081827556714416,21978.387,21999.926,21990.008
1204,1,0.1122406218200922,22064.121,22099.562,22074.758
1205,1,0.04500855866353959,22001.184,22022.72,22012.809
1206,1,0.04499636124819517,22020.178,22041.713,22031.795
1207,1,0.05983614828437567,22057.725,22081.787,22068.574
1208,1,0.044967199210077524,22030.129,22051.664,22041.748
1209,1,0.045113672968000174,21954.201,21975.738,21965.824
1210,1,0.018664399976842105,21948.549,21954.396,21950.299
1211,1,0.04501724906731397,22001.271,22022.809,22012.895
1212,1,0.04500948707573116,22013.746,22035.285,22025.367
1213,1,0.07941271760500968,22060.24,22088.422,22070.88
1214,1,0.04501421353779733,22002.754,22024.293,22014.379
1215,1,0.162133842241019,22184.516,22262.904,22226.809
1216,1,0.11347712716087699,22370.082,22428.46,22403.01
1217,1,0.15502750175073743,22308.137,22385.14,22350.438
1218,1,0.11352982837706804,22360.19,22421.488,22396.033
1219,1,0.16132623422890902,22297.172,22375.564,22339.467
1220,1,0.16185775166377425,22222.488,22300.88,22264.785
1221,1,0.044965557754039764,22030.928,22052.469,22042.553
1222,1,0.1628746627829969,22095.49,22162.844,22126.746
1223,1,0.0450439314590767,21992.562,22014.1,22004.184
1224,1,0.11803937377408147,22068.652,22112.59,22086.488
1225,1,0.04326855996623635,22043.066,22064.23,22054.684
1226,1,0.04112426831852645,22054.672,22074.861,22065.783
1227,1,0.04496850015129894,22029.488,22051.025,22041.11
1228,1,0.008078831160673872,21948.133,21951.66,21949.887
1229,1,0.023742755001876503,21948.744,21955.71,21950.498
1230,1,0.04512306477408856,21951.076,21971.164,21961.25
1231,1,0.04507332341745496,21973.875,21995.41,21985.496
1232,1,0.045118870912119746,21960.326,21981.863,21971.945
1233,1,0.044997603981755674,22015.227,22036.764,22026.848
1234,1,0.04507107369136065,21983.637,22005.176,21995.258
1235,1,0.04504008393269032,21998.781,22020.316,22010.398
1236,1,0.04453145666047931,22039.86,22061.3,22051.477
1237,1,0.045020540710538626,22004.002,22025.537,22015.621
1238,1,0.044944926048628986,22036.713,22058.246,22048.332
1239,1,0.04503889940679073,21990.686,22012.223,22002.309
1240,1,0.11797314509749413,22071.818,22121.691,22095.594
1241,1,0.04507805570028722,21984.56,22006.1,21996.18
1242,1,0.04499823844525963,22014.916,22036.453,22026.537
1243,1,0.045072162174619734,21978.771,22000.31,21990.395
1244,1,0.0451468164101243,21950.637,21968.258,21958.34
1245,1,0.039094395469874144,21918.922,21937.088,21928.512
1246,2,0.023274555860552937,21922.342,21901.86,21927.445
1247,1,0.05377309280447662,21924.271,21945.514,21933.713
1248,2,0.05914221401326358,21961.314,21958.4,21974.31
1249,1,0.04509409482125193,21963.744,21985.28,21975.365
1250,1,0.05551945650950074,21938.777,21965.836,21953.64
1251,0,0.07908671395853162,21974.496,21947.996,21957.117
1252,0,0.03340144467074424,21957.088,21949.754,21948.26
1253,1,0.0364493258530274,21949.242,21958.996,21950.992
1254,1,0.04506354162003845,21982.982,22004.52,21994.604
1255,1,0.04502672818489373,21996.637,22018.172,22008.258
1256,1,0.045020037214271724,22008.582,22030.121,22020.203
1257,1,0.0441668089479208,22040.768,22062.135,22052.39
1258,1,0.11386395199224353,22064.31,22100.113,22074.95
1259,1,0.0450373423518613,21991.447,22012.982,22003.068
1260,1,0.045092563959769905,21973.148,21994.688,21984.77
1261,1,0.0068157467467244714,21948.648,21950.547,21949.05
1262,1,0.0451334984973073,21953.203,21974.74,21964.822
1263,1,0.04511037841439247,21960.133,21981.672,21971.756
1264,1,0.04512797459028661,21955.893,21977.43,21967.512
1265,1,0.039054188528098166,21949.344,21959.672,21951.096
1266,0,0.020776852034032345,21968.936,21948.46,21964.371
1267,1,0.05556198302656412,21933.47,21959.568,21947.367
1268,1,0.05554550443775952,21935.453,21962.568,21950.37
1269,1,0.045092764776200056,21973.049,21994.59,21984.672
1270,1,0.04511596052907407,21957.414,21978.953,21969.037
1271,1,0.04509725549723953,21970.863,21992.4,21982.482
1272,1,0.04514737811405212,21951.248,21972.31,21962.39
1273,0,0.0626676483079791,21962.963,21949.2,21947.707
1274,2,0.05836919881403446,21961.387,21958.305,21974.213
1275,1,0.05586680490523577,21932.844,21958.617,21946.35
1276,1,0.05814460455439985,21928.21,21951.602,21938.838
1277,1,0.03744889982044697,21918.22,21936.143,21927.928
1278,1,0.055542419431731105,21936.584,21963.787,21951.588
1279,2,0.04805273492820561,21962.371,21957.021,21972.93
1280,0,0.02829692675732076,21956.06,21949.848,21948.354
1281,0,0.030572767718695104,21969.87,21947.432,21963.152
1282,0,0.08482972043566406,21971.865,21948.363,21953.227
1283,1,0.0451373984105885,21950.674,21968.514,21958.598
1284,1,0.043925660429522395,21949.531,21960.932,21951.285
1285,1,0.04506295663304627,21991.936,22013.473,22003.553
1286,1,0.04512554733082652,21957.072,21978.611,21968.693
1287,1,0.04510854778345674,21965.355,21986.895,21976.977
1288,2,0.013193067570682615,21955.105,21966.5,21969.398
1289,1,0.05682616028934717,21930.895,21955.668,21943.191
1290,1,0.013478689652401954,21948.346,21953.057,21950.098
1291,1,0.04511148144956678,21959.598,21981.135,21971.219
1292,1,0.014830775035079569,21948.396,21953.4,21950.145
1293,1,0.045148859499022365,21950.488,21967.264,21957.346
1294,1,0.04506695258896798,21985.648,22007.188,21997.27
1295,0,0.02563776506576687,21955.527,21949.898,21948.402
1296,1,0.055523839546367526,21948.16,21974.654,21962.453
1297,1,0.037741035339422524,21907.184,21926.771,21918.496
1298,1,0.04207370802760124,21920.133,21938.805,21929.574
1299,1,0.055902492022141814,21932.81,21958.574,21946.299
1300,1,0.055026181507855654,21924.715,21946.229,21934.152
1301,1,0.04511005827225745,21960.291,21981.828,21971.912
1302,1,0.006806842429796234,21948.42,21950.568,21949.074
1303,1,0.045095811947248876,21967.236,21988.773,21978.857
1304,1,0.04982669488526881,21922.873,21943.246,21932.312
1305,0,0.08758355979807675,21938.871,21906.129,21919.656
1306,0,0.02951385104097426,21917.676,21911.207,21901.555
1307,1,0.035588452010415494,21911.617,21919.418,21909.764
1308,1,0.03985256771557033,21893.781,21916.719,21907.984
1309,0,0.0,21850.766,21850.766,21850.766
1310,0,0.0,21850.766,21850.766,21850.766
1311,0,0.0,21850.766,21850.766,21850.766
1312,0,0.0,21850.766,21850.766,21850.766
1313,0,0.0,21850.766,21850.766,21850.766
1314,1,0.2714910777285695,21850.766,21910.25,21850.766
1315,1,0.04345426568761468,21906.719,21920.496,21910.97
1316,1,0.05589366774074733,21932.795,21958.547,21946.273
1317,1,0.045157576096244156,21949.848,21963.023,21953.105
1318,1,0.045009562745690346,22009.371,22030.908,22020.992
1319,1,0.045033247442916036,21997.787,22019.322,22009.406
1320,1,0.04513302992563695,21950.342,21966.312,21956.398
1321,1,0.045021448750048876,21994.88,22016.416,22006.504
1322,1,0.045122369192540646,21958.621,21980.16,21970.242
1323,1,0.056781357852742076,21930.979,21955.791,21943.324
1324,1,0.055983185302466154,21932.648,21958.322,21946.03
1325,1,0.023973980569280684,21948.754,21955.77,21950.506
1326,1,0.045100151328369975,21969.451,21990.988,21981.07
1327,1,0.028553736046887934,21948.932,21956.955,21950.686
1328,1,0.05763820372521877,21982.797,22019.086,22006.395
1329,2,0.06163005018606782,21961.076,21958.709,21974.62
1330,1,0.03797848476096988,21949.3,21959.39,21951.05
1331,2,0.0005067966867500218,21966.908,21951.11,21967.02
1332,0,0.023574377701152116,21955.113,21949.938,21948.443
1333,2,0.04981280071660876,21958.598,21961.945,21972.89
1334,1,0.03692409081850201,21917.996,21935.84,21927.74
1335,1,0.05695178406313062,21930.62,21955.25,21942.746
1336,1,0.0068156390625517815,21947.646,21950.895,21949.398
1337,1,0.02083456056425348,21948.633,21954.957,21950.383
1338,2,0.04646240267902613,21958.277,21962.361,21972.57
1339,1,0.03973871935158968,21949.367,21959.848,21951.121
1340,1,0.04508557030931115,21976.564,21998.1,21988.182
1341,1,0.04499028727877885,22018.814,22040.348,22030.432
1342,1,0.04501822404563427,22009.47,22031.008,22021.09
1343,0,0.0360335543518886,21957.615,21949.703,21948.209
1344,0,0.08484800928272307,21971.732,21948.377,21953.09
1345,1,0.051177816931158304,21923.348,21944.016,21932.785
1346,0,0.021053382079117,21921.582,21916.967,21907.312
1347,0,0.0,21850.766,21850.766,21850.766
1348,1,0.21967990323901176,21850.766,21898.873,21850.766
1349,0,0.0,21850.766,21850.766,21850.766
1350,1,0.31147117260843515,21850.766,21919.037,21850.766
1351,0,0.0,21850.766,21850.766,21850.766
1352,0,0.0,21850.766,21850.766,21850.766
1353,0,0.0,21850.766,21850.766,21850.766
1354,0,0.0,21850.766,21850.766,21850.766
1355,0,0.0,21850.766,21850.766,21850.766
1356,0,0.0,21850.766,21850.766,21850.766
1357,0,0.0,21850.766,21850.766,21850.766
1358,0,0.0,21850.766,21850.766,21850.766
1359,0,0.0,21850.766,21850.766,21850.766
1360,0,0.0,21850.766,21850.766,21850.766
1361,0,0.0,21850.766,21850.766,21850.766
1362,0,0.0,21850.766,21850.766,21850.766
1363,0,0.0,21850.766,21850.766,21850.766
1364,0,0.0,21850.766,21850.766,21850.766
1365,0,0.0,21850.766,21850.766,21850.766
1366,0,0.0,21850.766,21850.766,21850.766
1367,0,0.0,21850.766,21850.766,21850.766
1368,1,0.17385224346071482,21850.766,21950.887,21912.725
1369,2,0.0822950096335262,21906.7,21901.312,21924.742
1370,1,0.26573892682790756,21850.766,21908.986,21850.766
1371,0,0.0,21850.766,21850.766,21850.766
1372,1,0.036728911800310016,21911.172,21930.102,21922.047
1373,1,0.04022231150884181,21903.922,21924.049,21915.23
1374,0,0.0745641125831753,21974.064,21947.943,21957.68
1375,1,0.03672160382848233,21916.402,21934.465,21926.41
1376,0,0.0,21850.766,21850.766,21850.766
1377,1,0.13193313498049974,21850.766,21929.018,21900.086
1378,1,0.04282925801817328,21903.441,21921.164,21911.775
1379,0,0.012322838301770389,21920.047,21917.346,21907.691
1380,1,0.20693454425781965,21850.766,21896.076,21850.766
1381,1,0.10470881825312972,21890.504,21913.45,21890.09
1382,0,0.0,21850.766,21850.766,21850.766
1383,2,0.13173498446121812,21908.191,21928.629,21957.555
1384,1,0.015020006685517728,21890.11,21936.887,21933.592
1385,2,0.011543546861503273,21850.766,21891.469,21893.996
1386,2,0.012038744171150029,21850.766,21899.305,21901.941
1387,2,0.026245429762639105,21850.766,21895.387,21901.135
1388,1,0.038169402978383005,21906.629,21926.307,21917.938
1389,2,0.02402020909357816,21956.14,21965.154,21970.432
1390,1,0.05219108425080776,21923.71,21944.602,21933.148
1391,0,0.08907286101020873,21940.43,21905.826,21920.887
1392,0,0.07814805139787495,21931.03,21913.89,21904.238
1393,0,0.08630696684122086,21937.504,21906.396,21918.57
1394,2,0.06362380227074027,21914.094,21932.055,21946.018
1395,0,0.028215046040713787,21915.945,21909.762,21904.895
1396,1,0.2588478848338127,21850.766,21907.473,21850.766
1397,0,0.017508391465526074,21931.447,21917.47,21927.607
1398,1,0.036722925142385066,21915.459,21933.676,21925.621
1399,0,0.03769936738535762,21919.922,21911.658,21902.006
1400,1,0.03854423121083528,21906.148,21925.906,21917.455
1401,1,0.03674142062664032,21908.594,21927.951,21919.895
1402,0,0.08963120635598898,21941.037,21905.709,21921.371
1403,0,0.08164235041476786,21932.55,21907.363,21914.645
1404,1,0.007135919440770522,21922.074,21923.639,21896.72
1405,1,0.04455099697224796,21900.174,21933.256,21923.484
1406,0,0.0,21850.766,21850.766,21850.766
1407,0,0.0,21850.766,21850.766,21850.766
1408,0,0.0,21850.766,21850.766,21850.766
1409,0,0.0851543212775141,21936.277,21906.637,21917.598
1410,0,0.0,21850.766,21850.766,21850.766
1411,1,0.1532259862869978,21850.766,21925.592,21891.996
1412,2,0.025189638836309314,21914.143,21912.543,21919.664
1413,1,0.03672188031487167,21916.205,21934.3,21926.246
1414,1,0.051835563499480486,21923.584,21944.395,21933.02
1415,1,0.03727989096660167,21918.15,21936.047,21927.87
1416,1,0.03673019236885011,21910.256,21929.336,21921.281
1417,1,0.05794731550849974,21928.598,21952.188,21939.467
1418,0,0.061759474920108914,21972.844,21947.795,21959.273
1419,1,0.006806765304645523,21947.572,21950.818,21949.324
1420,1,0.04496565961744636,21949.572,21961.203,21951.328
1421,2,0.04465807869564742,21962.695,21956.598,21972.508
1422,2,0.0543272471986711,21959.027,21961.383,21973.32
1423,1,0.05552297807298601,21941.049,21967.959,21955.762
1424,1,0.05529276677407324,21924.812,21946.389,21934.254
1425,1,0.05143556045368314,21923.445,21944.174,21932.887
1426,1,0.05553456139750779,21939.91,21966.895,21954.695
1427,1,0.05553349619731307,21933.941,21960.281,21948.086
1428,1,0.055516097927466035,21943.96,21970.682,21958.484
1429,1,0.0431078631663695,21949.5,21960.719,21951.252
1430,1,0.04514272150117904,21950.936,21970.25,21960.332
1431,1,0.04514605680014938,21950.041,21964.3,21954.385
1432,1,0.045157878776080906,21949.824,21962.875,21952.957
1433,1,0.0068066263338550925,21948.02,21951.266,21949.771
1434,1,0.045131685328669846,21951.098,21971.295,21961.379
1435,1,0.045149592915549874,21951.084,21971.232,21961.312
1436,1,0.045146048069000244,21950.041,21964.305,21954.389
1437,1,0.0067978588049300015,21947.604,21950.846,21949.354
1438,0,0.02124799939338118,21968.98,21948.402,21964.312
1439,2,0.0027295551262795925,21966.693,21951.385,21967.293
1440,1,0.045132116065360606,21950.41,21966.758,21956.844
1441,1,0.045041440171189606,21998.115,22019.652,22009.734
1442,1,0.044959719525650144,22029.453,22050.988,22041.074
1443,1,0.04499094502534717,22014.15,22035.684,22025.77
1444,1,0.04513477615546435,21952.578,21974.117,21964.2
1445,0,0.08073044591583312,21974.652,21948.02,21956.912
1446,0,0.03738513041753322,21957.887,21949.678,21948.182
1447,0,0.05514812073670328,21961.453,21949.342,21947.848
1448,1,0.02569033531472087,21948.82,21956.213,21950.572
1449,2,0.06260739173740149,21960.984,21958.834,21974.742
1450,1,0.05550532368943095,21948.455,21974.947,21962.75
1451,0,0.0716496433597058,21973.787,21947.91,21958.043
1452,1,0.005231946488493122,21949.334,21950.482,21948.988
1453,0,0.007802908658050001,21951.95,21950.236,21948.742
1454,0,0.03241274389438331,21970.043,21947.453,21962.922
1455,1,0.01553960464661941,21952.363,21970.072,21966.658
1456,0,0.07555331685580313,21965.553,21948.957,21947.459
1457,1,0.04510474973358214,21962.879,21984.416,21974.5
1458,1,0.04506049444898963,21984.469,22006.008,21996.092
1459,1,0.04508619022089988,21967.598,21989.133,21979.219
1460,1,0.0451453059213236,21950.746,21968.992,21959.074
1461,0,0.05782361840829253,21961.992,21949.293,21947.797
1462,1,0.045134511310607195,21952.71,21974.246,21964.328
1463,1,0.04502664087340236,22001.016,22022.553,22012.637
1464,1,0.041119198431260884,22052.455,22072.832,22063.756
1465,1,0.04500861105043441,22009.838,22031.375,22021.459
1466,1,0.0451225700089708,21951.111,21971.404,21961.49
1467,0,0.015204412920866162,21953.434,21950.096,21948.6
1468,1,0.0393386697396636,21949.354,21959.746,21951.107
1469,1,0.04507278499659151,21982.8,22004.34,21994.422
1470,1,0.04495340399444103,22032.55,22054.086,22044.172
1471,1,0.1613472355529666,21957.633,22016.762,21981.238
1472,1,0.16096706967800856,22008.424,22067.547,22032.025
1473,1,0.045009306631982327,22013.832,22035.373,22025.455
1474,1,0.05977299879305065,22144.076,22186.805,22173.543
1475,1,0.04498057242017239,22027.91,22049.45,22039.531
1476,1,0.04508633282966912,21971.86,21993.396,21983.48
1477,0,0.07526897243224084,21965.496,21948.963,21947.467
1478,1,0.017214598483406007,21948.49,21954.023,21950.244
1479,1,0.045073466026224196,21978.137,21999.674,21989.758
1480,1,0.04501265939325094,21999.178,22020.715,22010.803
1481,1,0.045108539052307606,21965.363,21986.898,21976.98
1482,1,0.05777697078883648,21928.922,21952.68,21939.996
1483,1,0.05653923726640642,21931.473,21956.543,21944.129
